X,Y,FIRE_NUM,FIRE_YEAR,RSPNCE_TYP,IGNITN_DT,FIREOUT_DT,STATUS,FIRE_CAUSE,FIRE_CENTR,ZONE,FIRE_ID,FIRE_TYPE,INCIDNT_NM,GEOGRAPHIC,LATITUDE,LONGITUDE,CURRENT_SZ,FIRE_LINK,FEATURE_CD,OBJECTID
1409864.6665,809840.193400003,K21383,2023,Modified,2023/07/08,2023/07/11,Out,Lightning,5,2,1383,Fire,,Kostel Lake,52.1430,-119.9940,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21383,0.0000000000,10210382
1072849.723,913712.534099999,G41493,2023,Modified,2023/07/10,,Under Control,Lightning,4,4,1493,Fire,DAVIDSON CREEK,Davidson Creek,53.2252,-124.9064,4878.800,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41493,0.0000000000,10210383
1243702.7554,1082026.4197,G10986,2023,Full,2023/06/28,2023/06/30,Out,Lightning,4,1,986,Fire,,Table River,54.6799,-122.2096,0.300,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G10986,0.0000000000,10210384
1496935.7746,505913.390500002,N62750,2023,Full,2023/08/13,2023/08/24,Out,Lightning,6,6,2750,Fire,,Logan Creek,49.3532,-119.1550,0.800,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N62750,0.0000000000,10210385
1409750.8978,658998.913499996,K21610,2023,Full,2023/07/12,2023/07/15,Out,Lightning,5,2,1610,Fire,Mount Lolo,Lower Cold Creek,50.7939,-120.1771,0.870,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21610,0.0000000000,10210386
1287003.999,973505.953400002,G12080,2023,Monitor,2023/07/21,2023/08/17,Out,Lightning,4,1,2080,Fire,Spruce Lake,Spruce Lake,53.6869,-121.6416,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12080,0.0000000000,10210387
1151434.2664,522926.498,V53077,2023,Full,2023/08/29,2023/08/31,Out,Lightning,2,5,3077,Fire,V53077,W of Doriston,49.7023,-123.9012,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V53077,0.0000000000,10210388
1626841.0173,565777.681400004,N52661,2023,Full,2023/08/06,2023/08/13,Out,Lightning,6,5,2661,Fire,,Mt. Ruppel,49.7603,-117.2806,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52661,0.0000000000,10210389
1133464.0676,865441.3549,C11326,2023,Full,2023/07/07,2023/07/31,Out,Lightning,7,1,1326,Fire,C11326,S of Narcosli Lake,52.7808,-124.0172,3.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11326,0.0000000000,10210390
1443657.6716,673017.094299999,K21838,2023,Full,2023/07/17,2023/07/19,Out,Lightning,5,2,1838,Fire,,Banshee Lake,50.8933,-119.6799,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21838,0.0000000000,10210391
1222625.8449,934697.053300001,G10836,2023,Full,2023/06/21,2023/06/22,Out,Lightning,4,1,836,Fire,,White Landing Road,53.3710,-122.6454,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G10836,0.0000000000,10210392
1031510.9516,1200378.3368,G50851,2023,Full,2023/06/22,2023/09/10,Out,Lightning,4,5,851,Fire,FALL RIVER,2Km N of Omineca River,55.7977,-125.4963,40.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G50851,0.0000000000,10210393
1588065.4975,593921.0346,N52368,2023,Full,2023/07/30,2023/08/23,Out,Lightning,6,5,2368,Fire,,Blue Grouse Creek,50.0532,-117.7697,7.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52368,0.0000000000,10210394
1070291.5208,680906.069700009,V51695,2023,Monitor,2023/07/13,2023/11/14,Out,Lightning,2,5,1695,Fire,LANDMARK MOUNTAIN,Homathko Valley,51.1376,-124.9945,122.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V51695,0.0000000000,10210395
1260898.8748,986124.339199998,G12160,2023,Full,2023/07/21,2023/07/28,Out,Lightning,4,1,2160,Fire,Taspai Creek Complex,Taspai Creek,53.8135,-122.0264,11.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12160,0.0000000000,10210396
1288439.4987,998913.283800007,G12223,2023,Full,2023/07/21,2023/07/24,Out,Lightning,4,1,2223,Fire,,2mi S Toneko Lake,53.9133,-121.5958,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12223,0.0000000000,10210397
1516939.3064,695958.096499996,K42890,2023,Full,2023/08/21,2023/08/24,Out,Lightning,5,4,2890,Fire,Rocky Creek,Rocky Creek,51.0347,-118.6090,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42890,0.0000000000,10210398
1382942.8315,1100134.9636,G70451,2023,Full,2023/05/20,2023/05/20,Out,Lightning,4,7,451,Fire,,Wapiti River,54.7558,-120.0287,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70451,0.0000000000,10210399
896283.038,1253313.5954,G51652,2023,Monitor,2023/07/10,2023/10/01,Out,Lightning,4,5,1652,Fire,G51652,Shastomat Forest,56.2620,-127.6776,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51652,0.0000000000,10210400
1159781.9247,891931.809499998,C11471,2023,Full,2023/07/09,2023/07/26,Out,Lightning,7,1,1471,Fire,C11471,NW of Rainbow Lake,53.0109,-123.6132,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11471,0.0000000000,10210401
932165.5121,1172593.6344,R41632,2023,Full,2023/07/12,2023/07/22,Out,Lightning,3,4,1632,Fire,R41632,Cataline Creek,55.5451,-127.0774,0.160,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41632,0.0000000000,10210402
1155027.1058,923602.321299991,C11437,2023,Full,2023/07/09,2023/09/05,Out,Lightning,7,1,1437,Fire,Pelican Lake,2.5km N of Pelican Lake,53.2960,-123.6686,4422.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11437,0.0000000000,10210403
1149674.0551,962393.748499999,G41949,2023,Full,2023/07/14,2023/07/23,Out,Lightning,4,4,1949,Fire,,1 km W bobtail berta FSR,53.6450,-123.7304,1.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41949,0.0000000000,10210404
1196198.1165,773544.582199999,C50335,2023,Full,2023/05/15,2023/05/16,Out,Person,7,5,335,Fire,C50335,1km N of Taseko Lake Road,51.9379,-123.1412,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50335,0.0000000000,10210195
1332787.9055,627718.106600006,K20006,2023,Full,2023/04/04,2023/04/13,Out,Person,5,2,6,Fire,Drinkwater,Drinkwater,50.5651,-121.2967,16.030,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20006,0.0000000000,10210196
1127369.3408,724789.287300001,C50014,2023,Monitor,2023/04/06,2023/04/24,Out,Person,7,5,14,Fire,TSUNIAH LAKE,W of Tsuniah Lake,51.5211,-124.1619,2.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50014,0.0000000000,10210197
1439069.7437,661253.489800003,K20066,2023,Full,2023/04/20,2023/04/21,Out,Person,5,2,66,Fire,Niskonlith Lake,Niskonlith Lake,50.7917,-119.7597,5.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20066,0.0000000000,10210198
1369000.2482,571931.128500001,K60049,2023,Full,2023/04/16,2023/04/18,Out,Person,5,6,49,Fire,Kwinshatin Creek 2,South of Stirling Creek,50.0423,-120.8439,0.900,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60049,0.0000000000,10210199
1320580.4996,563714.178699999,V10105,2023,Full,2023/04/27,2023/04/28,Out,Person,2,1,105,Fire,KEIFFERS,Keiffers Rd,49.9982,-121.5258,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V10105,0.0000000000,10210200
1326984.2448,555040.032100004,V13264,2023,Full,2023/09/15,2023/09/15,Out,Person,2,1,3264,Fire,,E Canyon Alpine,49.9167,-121.4445,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V13264,0.0000000000,10210201
1142274.1151,1000051.6657,G40299,2023,Full,2023/05/13,2023/05/15,Out,Person,4,4,299,Fire,,Leona Creek,53.9844,-123.8250,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G40299,0.0000000000,10210202
1286094.4228,1218269.9271,G70240,2023,Full,2023/05/06,2023/05/08,Out,Person,4,7,240,Fire,Graveyard Creek,Graveyard Creek,55.8759,-121.4149,1.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70240,0.0000000000,10210203
1408307.4368,701135.3475,K20028,2023,Full,2023/04/14,2023/04/14,Out,Person,5,2,28,Fire,Wolsey Rd,Wolsey Road,51.1721,-120.1481,0.124,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20028,0.0000000000,10210204
1040398.9928,550031.369200001,V80888,2023,Full,2023/06/24,2023/06/26,Out,Person,2,8,888,Fire,LUKWA LAKE,Lukwa Lake,49.9648,-125.4370,0.450,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80888,0.0000000000,10210205
1057009.0671,575275.083300001,V80494,2023,Full,2023/05/21,2023/05/23,Out,Person,2,8,494,Fire,V80494,Village Bay Lake,50.1903,-125.2015,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80494,0.0000000000,10210206
1190181.0868,768103.148899999,C50072,2023,Modified,2023/04/21,2023/05/02,Out,Person,7,5,72,Fire,BRUSH MEADOW,W of Taseko Lake Road,51.8913,-123.2319,47.760,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50072,0.0000000000,10210207
1304946.3564,1337885.6408,G80173,2023,Full,2023/05/02,2023/05/09,Out,Person,4,8,173,Fire,Dan Frittenburg,Prespatou Creek,56.9340,-120.9780,4.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80173,0.0000000000,10210208
1007294.5373,591274.348400001,V80157,2023,Full,2023/04/29,2023/05/01,Out,Person,2,8,157,Fire,V80157,Cottonwood Ave,50.3369,-125.8975,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80157,0.0000000000,10210209
1313729.6407,1273148.6887,G80121,2023,Full,2023/04/28,2023/04/29,Out,Person,4,8,121,Fire,G80121,Valley Vista,56.3496,-120.9103,4.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80121,0.0000000000,10210210
1080430.8087,891227.634800002,C13305,2023,Full,2023/09/17,2023/09/20,Out,Person,7,1,3305,Fire,C13305,SE of Tsacha Lake,53.0226,-124.7984,10.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C13305,0.0000000000,10210211
1344835.2475,771274.263,C43205,2023,Full,2023/09/09,2023/09/13,Out,Person,7,4,3205,Fire,C43205,2.3km SW of Hawkins Lake,51.8434,-120.9834,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C43205,0.0000000000,10210212
1345401.3724,1208655.52129999,G70110,2023,Full,2023/04/28,2023/05/01,Out,Person,4,7,110,Fire,G70110,Corner of 237 and 208 Road,55.7521,-120.4799,2.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70110,0.0000000000,10210213
1231898.7609,899325.917700002,C10148,2023,Full,2023/04/30,2023/04/30,Out,Person,7,1,148,Fire,C10148,S of Scott Road,53.0504,-122.5320,0.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C10148,0.0000000000,10210214
1335542.9525,1203555.0079,G70145,2023,Full,2023/04/30,2023/05/09,Out,Person,4,7,145,Fire,,Buffalo Creek,55.7133,-120.6430,3.900,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70145,0.0000000000,10210215
1404724.6767,681846.116200007,K20012,2023,Full,2023/04/05,2023/04/05,Out,Person,5,2,12,Fire,Chalaforchie Lake,Orchard Road,51.0021,-120.2217,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20012,0.0000000000,10210216
1309510.1737,699605.780600003,C40109,2023,Full,2023/04/28,2023/05/10,Out,Person,7,4,109,Fire,FIFTYSEVEN CREEK,N of Fiftyseven Creek,51.2228,-121.5611,10.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C40109,0.0000000000,10210217
1329988.347,743854.530800002,C40056,2023,Full,2023/04/17,2023/04/21,Out,Person,7,4,56,Fire,C40056,N of Bridge Creek,51.6072,-121.2256,1.030,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C40056,0.0000000000,10210218
1469964.5251,561701.281700005,K52772,2023,Full,2023/08/16,2023/09/16,Out,Person,5,5,2772,Fire,Dilworth Creek,Dilworth Creek,49.8757,-119.4535,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52772,0.0000000000,10210219
1368892.6249,1202190.9037,G70195,2023,Full,2023/05/03,2023/05/09,Out,Person,4,7,195,Fire,,South of Bissette Creek,55.6775,-120.1148,1.960,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70195,0.0000000000,10210220
1347489.4435,718675.039200004,C40128,2023,Full,2023/04/29,2023/05/11,Out,Person,7,4,128,Fire,LOST VALLEY ROAD,S of Lost Valley Road,51.3709,-120.9989,113.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C40128,0.0000000000,10210221
1236510.5557,594105.537499999,V30104,2023,Full,2023/04/27,2023/05/01,Out,Person,2,3,104,Fire,BIRKENHEAD RIVER,Lillooet Lake Road,50.3125,-122.6772,0.300,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V30104,0.0000000000,10210222
1294944.873,1278155.8298,G83396,2023,Full,2023/10/06,2023/10/06,Out,Person,4,8,3396,Fire,,Red Creek Subdivision,56.4061,-121.2086,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G83396,0.0000000000,10210223
1222709.9481,1014961.7959,G10137,2023,Full,2023/04/29,2023/04/29,Out,Person,4,1,137,Fire,Salmon Valley Rd.,Salmon Valley Rd.,54.0894,-122.5859,0.620,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G10137,0.0000000000,10210224
1321522.2253,709740.823699995,C40147,2023,Full,2023/04/30,2023/05/02,Out,Person,7,4,147,Fire,C40147,SW of Komori Road,51.3067,-121.3799,3.780,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C40147,0.0000000000,10210225
1192921.328,1544763.4843,G90259,2023,Full,2023/04/04,2023/06/01,Out,Person,4,9,259,Fire,,McConachie Creek,58.8463,-122.6588,1.250,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90259,0.0000000000,10210226
1341296.8281,1234636.4267,G70298,2023,Full,2023/05/13,2023/06/05,Out,Person,4,7,298,Fire,,224 Road,55.9871,-120.5132,25.860,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70298,0.0000000000,10210227
1374522.5405,1269146.5324,G80220,2023,Full,2023/05/01,2023/10/11,Out,Person,4,8,220,Fire,Boundary Lake,Boundary Lake,56.2710,-119.9341,6422.170,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80220,0.0000000000,10210228
1324365.1825,751514.290599999,C40022,2023,Full,2023/04/08,2023/04/09,Out,Person,7,4,22,Fire,C40022,103 Mile,51.6791,-121.2993,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C40022,0.0000000000,10210229
1577228.4656,595416.0188,N50136,2023,Full,2023/04/29,2023/05/03,Out,Person,6,5,136,Fire,East Arrow Park,Fairhurst Creek,50.0777,-117.9176,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N50136,0.0000000000,10210230
1792956.8385,519659.347,N10165,2023,Full,2023/05/01,2023/05/10,Out,Person,6,1,165,Fire,Red Canyon Creek,Red Canyon Creek,49.1428,-115.1008,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10165,0.0000000000,10210231
1578940.5117,591311.063500001,N50311,2023,Full,2023/05/14,2023/05/14,Out,Person,6,5,311,Fire,Ackerman Creek,Ackerman Creek,50.0393,-117.9004,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N50311,0.0000000000,10210232
1262306.8519,1249449.5382,G80913,2023,Monitor,2023/06/24,2023/11/01,Out,Person,4,8,913,Fire,,Farrell Creek Road,56.1680,-121.7653,12.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80913,0.0000000000,10210233
1248991.0952,588975.395699998,V30013,2023,Full,2023/04/05,2023/04/13,Out,Person,2,3,13,Fire,V30013,Cataline Creek,50.2611,-122.5057,0.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V30013,0.0000000000,10210234
1329475.2699,1243426.559,G70116,2023,Full,2023/04/28,2023/05/09,Out,Person,4,7,116,Fire,G70116,E of Pingel Creek,56.0737,-120.6919,9.760,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70116,0.0000000000,10210235
1120683.2528,789218.6252,C50094,2023,Full,2023/04/06,2023/05/01,Out,Person,7,5,94,Fire,C50094,5km W of Puntzi Airport,52.1005,-124.2352,4.790,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50094,0.0000000000,10210236
1188707.0796,793626.579,C50678,2023,Full,2023/06/05,2023/06/11,Out,Person,7,5,678,Fire,ANAH LAKE,E of Anah Lake,52.1206,-123.2388,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50678,0.0000000000,10210237
1459797.7894,560446.657500003,K51745,2023,Full,2023/07/15,2023/07/17,Out,Person,5,5,1745,Fire,,McDougall Creek,49.8728,-119.5959,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K51745,0.0000000000,10210238
1296379.0157,1271777.2572,G80285,2023,Full,2023/05/13,2023/05/20,Out,Person,4,8,285,Fire,Donis Road,Donis Road,56.3482,-121.1924,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80285,0.0000000000,10210239
1584776.7638,602586.943900002,N52433,2023,Full,2023/08/03,2023/08/13,Out,Person,6,5,2433,Fire,,McDonald Creek,50.1340,-117.8013,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52433,0.0000000000,10210240
1302071.5385,1270976.86980001,G80190,2023,Full,2023/05/03,2023/05/29,Out,Person,4,8,190,Fire,COFFEE CREEK,Coffee Creek,56.3376,-121.1013,89.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80190,0.0000000000,10210241
1357433.5805,735823.8667,C40115,2023,Modified,2023/04/27,2023/05/02,Out,Person,7,4,115,Fire,C40115,W of Roe Lake Crescent,51.5180,-120.8383,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C40115,0.0000000000,10210242
1250119.5524,1289404.1558,G80175,2023,Full,2023/05/01,2023/10/05,Out,Person,4,8,175,Fire,Cameron River,West of Cameron River,56.5319,-121.9246,385.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80175,0.0000000000,10210243
1013469.0472,1026710.9127,R10460,2023,Monitor,2023/05/20,2023/05/21,Out,Person,3,1,460,Fire,R10460,Eagle Creek Rd,54.2426,-125.7928,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R10460,0.0000000000,10210244
923702.323600001,1089545.8627,R30209,2023,Modified,2023/05/04,2023/05/09,Out,Person,3,3,209,Fire,R30209,Off Banff Ave,54.8000,-127.1897,1.300,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30209,0.0000000000,10210245
932105.951,1079353.9734,R30084,2023,Full,2023/04/24,2023/04/25,Out,Person,3,3,84,Fire,R30084,0.5km N of Hudson Ave,54.7099,-127.0563,3.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30084,0.0000000000,10210246
1315720.1343,1282491.10240001,G80123,2023,Monitor,2023/04/27,2023/05/02,Out,Person,4,8,123,Fire,G80123,NE of Montney creek,56.4318,-120.8672,2.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80123,0.0000000000,10210247
1191030.1203,785028.36,C50039,2023,Full,2023/04/15,2023/04/21,Out,Person,7,5,39,Fire,FLAT FIRE,W of Anahim West End Road,52.0427,-123.2098,18.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50039,0.0000000000,10210248
1197232.8932,771494.739099997,C50101,2023,Modified,2023/04/27,2023/04/30,Out,Person,7,5,101,Fire,C50101,S of Dene Road,51.9191,-123.1273,21.490,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50101,0.0000000000,10210249
1142274.0851,1000088.8475,G40156,2023,Full,2023/04/30,2023/05/01,Out,Person,4,4,156,Fire,,Leona Creek,53.9847,-123.8250,0.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G40156,0.0000000000,10210250
1394873.3807,595907.812400001,K60634,2023,Full,2023/06/05,2023/06/07,Out,Person,5,6,634,Fire,NICOLA LAKE,Nicola Lake,50.2396,-120.4576,7.620,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60634,0.0000000000,10210251
821999.096100001,1086636.6444,R50524,2023,Full,2023/05/28,2023/05/30,Out,Person,3,5,524,Fire,R50524,100m E of Kitsumkalum Lake,54.7485,-128.7725,0.830,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R50524,0.0000000000,10210252
1154774.9017,992297.206499996,G40889,2023,Full,2023/06/24,2023/06/24,Out,Person,4,4,889,Fire,,Myers Frontage Rd,53.9113,-123.6380,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G40889,0.0000000000,10210253
1294956.4415,1264569.0112,G80561,2023,Full,2023/06/01,2023/06/03,Out,Person,4,8,561,Fire,,Bear Flats,56.2846,-121.2233,3.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80561,0.0000000000,10210254
1148661.5126,451324.489700004,V60626,2023,Full,2023/06/04,2023/06/05,Out,Person,2,6,626,Fire,V60626,Spruston Rd,49.0590,-123.9681,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V60626,0.0000000000,10210255
